#,Time,rxSpeed,txSpeed,nodeId,velo_x,velo_y,pos_x,pos_y,IsLinkUp,Csgid,Earfcn,Imsi,rrcState,rrcState_str,rrcCellId,rrcDlBw,distfromcell
0,0.9,0,0,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,7,4,90.7634
1,1.9,28432,6224,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,7,4,90.7634
2,2.9,2.44583e+06,111096,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,7,4,90.7634
3,3.9,4.40454e+07,1.95062e+06,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,7,4,90.7634
4,4.9,1.37432e+07,611544,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,7,4,90.7634
5,5.9,2.76202e+07,1.22556e+06,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,7,4,90.7634
6,6.9,1.43899e+07,639832,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,7,4,90.7634
7,7.9,1.36138e+07,605296,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,7,4,90.7634
8,8.9,5.10831e+06,229240,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,7,4,90.7634
9,9.9,9.45671e+06,421432,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,7,4,90.7634
10,10.9,2.58699e+07,1.14818e+06,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,7,4,90.7634
11,11.9,1.6713e+07,740480,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,7,4,90.7634
12,12.9,1.15718e+07,515032,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,7,4,90.7634
13,13.9,1.15979e+07,516288,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,7,4,90.7634
14,14.9,6.77969e+06,301184,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,7,4,90.7634
15,15.9,0,0,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,7,4,90.7634
16,16.9,1.31404e+06,60352,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,7,4,90.7634
17,17.9,8.61954e+06,382304,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,7,4,90.7634
18,18.9,0,0,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,7,4,90.7634
19,19.9,0,0,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,7,4,90.7634
20,20.9,1.31404e+06,60352,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,7,4,90.7634
