#,Time,rxSpeed,txSpeed,nodeId,velo_x,velo_y,pos_x,pos_y,IsLinkUp,Csgid,Earfcn,Imsi,rrcState,rrcState_str,rrcCellId,rrcDlBw,distfromcell
0,0.9,0,0,22,14.068,5.00693,542.741,428.003,32,0,30309,9,0,IDLE_START,0,0
1,1.9,20848,6896,22,-11.3498,1.18673,543.688,422.72,32,0,30309,9,0,IDLE_START,0,0
2,2.9,4.57887e+06,207320,22,10.1872,9.85343,541.406,423.809,32,0,30309,9,0,IDLE_START,0,0
3,3.9,2.64903e+06,121632,22,11.6647,5.79452,544.619,425.677,32,0,30309,9,0,IDLE_START,0,0
4,4.9,3.93543e+06,178624,22,11.761,4.42787,544.433,427.813,32,0,30309,9,0,IDLE_START,0,0
5,5.9,3.91602e+06,177792,22,-12.2439,-6.86603,544.369,431.276,32,0,30309,9,0,IDLE_START,0,0
6,6.9,2.92402e+06,130208,22,-6.49089,9.35675,544.703,432.76,32,0,30309,9,0,IDLE_START,0,0
7,7.9,0,0,22,-11.809,1.95441,542.998,434.363,32,0,30309,9,0,IDLE_START,0,0
8,8.9,0,0,22,8.9987,-6.64592,541.506,430.79,32,0,30309,9,0,IDLE_START,0,0
9,9.9,0,0,22,12.5062,3.57167,540.623,428.897,32,0,30309,9,0,IDLE_START,0,0
10,10.9,0,0,22,-9.74927,10.5994,541.317,431.944,32,0,30309,9,0,IDLE_START,0,0
11,11.9,0,0,22,0.383603,10.4251,543.754,434.188,32,0,30309,9,0,IDLE_START,0,0
12,12.9,7400,3904,22,-9.47629,4.53969,544.173,436.22,32,0,30309,9,0,IDLE_START,0,0
13,13.9,3.64466e+06,162240,22,6.10472,-11.6877,546.965,438.193,32,0,30309,9,0,IDLE_START,0,0
14,14.9,0,0,22,-8.62733,5.74832,545.9,438.143,32,0,30309,9,0,IDLE_START,0,0
15,15.9,0,0,22,9.00079,6.68848,544.496,437.322,32,0,30309,9,0,IDLE_START,0,0
16,16.9,0,0,22,3.73607,13.0162,547.046,434.312,32,0,30309,9,0,IDLE_START,0,0
17,17.9,0,0,22,13.0603,-2.11493,551.782,436.255,32,0,30309,9,0,IDLE_START,0,0
18,18.9,0,0,22,-3.55898,-12.6373,550.99,431.046,32,0,30309,9,0,IDLE_START,0,0
19,19.9,0,0,22,3.89173,-10.7969,554.494,426.37,32,0,30309,9,0,IDLE_START,0,0
20,20.9,7400,3920,22,7.84628,-13.0723,557.321,421.25,32,0,30309,9,0,IDLE_START,0,0
21,21.9,2.01796e+06,90272,22,-10.1465,5.70537,555.461,418.318,32,0,30309,9,0,IDLE_START,0,0
22,22.9,0,0,22,-13.6123,5.75777,553.829,418.036,32,0,30309,9,0,IDLE_START,0,0
23,23.9,0,0,22,10.0418,-10.5041,556.527,418.879,32,0,30309,9,0,IDLE_START,0,0
24,24.9,0,0,22,4.1618,12.1171,559.838,415.909,32,0,30309,9,0,IDLE_START,0,0
25,25.9,0,0,22,-4.76611,13.2858,559.212,416.745,32,0,30309,9,0,IDLE_START,0,0
26,26.9,0,0,22,12.4004,1.25412,556.506,417.02,32,0,30309,9,0,IDLE_START,0,0
27,27.9,0,0,22,11.3305,1.48957,558.26,415.742,32,0,30309,9,0,IDLE_START,0,0
28,28.9,0,0,22,-1.3648,12.0023,560.637,417.657,32,0,30309,9,0,IDLE_START,0,0
29,29.9,0,0,22,2.29023,11.3468,560.286,421.999,32,0,30309,9,0,IDLE_START,0,0
30,30.9,0,0,22,5.60661,-9.53123,560.609,423.853,32,0,30309,9,0,IDLE_START,0,0
31,31.9,0,0,22,-5.00391,10.7082,562.998,424.653,32,0,30309,9,0,IDLE_START,0,0
32,32.9,0,0,22,-0.668618,-10.3076,561.669,423.619,32,0,30309,9,0,IDLE_START,0,0
33,33.9,0,0,22,-9.7628,2.72798,562.407,422.12,32,0,30309,9,0,IDLE_START,0,0
34,34.9,0,0,22,9.90886,9.32278,564.112,420.161,32,0,30309,9,0,IDLE_START,0,0
35,35.9,0,0,22,12.8398,-8.55048,564.309,422.307,32,0,30309,9,9,CONNECTED_NORMALLY,4,4,217.373
36,36.9,0,0,22,7.95801,7.92272,565.749,426.004,32,0,30309,9,9,CONNECTED_NORMALLY,4,4,219.714
37,37.9,0,0,22,12.3842,-5.74834,563.52,427.686,32,0,30309,9,9,CONNECTED_NORMALLY,4,4,218.021
38,38.9,0,0,22,-1.98167,12.1236,559.083,426.133,32,0,30309,9,9,CONNECTED_NORMALLY,4,4,213.332
39,39.9,0,0,22,-6.73356,-10.4207,559.564,425.575,32,0,30309,9,9,CONNECTED_NORMALLY,4,4,213.644
40,40.9,0,0,22,10.1369,-8.8582,559.779,428.325,32,0,30309,9,9,CONNECTED_NORMALLY,4,4,214.607
41,41.9,0,0,22,5.44842,-8.58022,558.855,425.378,32,0,30309,9,9,CONNECTED_NORMALLY,4,4,212.908
42,42.9,0,0,22,-10.8504,1.46869,557.716,426.421,32,0,30309,9,9,CONNECTED_NORMALLY,4,4,212.097
43,43.9,0,0,22,9.25587,4.15792,555.141,430.489,32,0,30309,9,9,CONNECTED_NORMALLY,4,4,210.796
44,44.9,0,0,22,-5.24665,-14.6017,556.81,429.726,32,0,30309,9,9,CONNECTED_NORMALLY,4,4,212.165
45,45.9,0,0,22,-8.51394,-8.13859,556.445,427.428,32,0,30309,9,9,CONNECTED_NORMALLY,4,4,211.158
46,46.9,0,0,22,-10.0689,3.69169,555.506,424.832,32,0,30309,9,9,CONNECTED_NORMALLY,4,4,209.54
47,47.9,0,0,22,-9.52292,-9.07532,560.573,426.048,32,0,30309,9,9,CONNECTED_NORMALLY,4,4,214.742
48,48.9,0,0,22,4.51008,12.7915,558.41,423.074,32,0,30309,9,9,CONNECTED_NORMALLY,4,4,211.87
49,49.9,0,0,22,9.73919,-8.4797,561.203,425.054,32,0,30309,9,9,CONNECTED_NORMALLY,4,4,215.083
50,50.9,0,0,22,-10.2543,-6.00395,560.465,426.384,32,0,30309,9,9,CONNECTED_NORMALLY,4,4,214.73
51,51.9,0,0,22,2.72711,14.551,558.257,425.954,32,0,30309,9,9,CONNECTED_NORMALLY,4,4,212.49
52,52.9,0,0,22,-5.45851,-8.38362,554.568,424.251,32,0,30309,9,9,CONNECTED_NORMALLY,4,4,208.48
53,53.9,0,0,22,-7.14022,9.17705,556.069,425.558,32,0,30309,9,9,CONNECTED_NORMALLY,4,4,210.279
54,54.9,0,0,22,6.25688,8.52931,554.935,425.631,32,0,30309,9,9,CONNECTED_NORMALLY,4,4,209.209
55,55.9,0,0,22,6.61205,-8.06838,556.13,424.586,32,0,30309,9,9,CONNECTED_NORMALLY,4,4,210.073
56,56.9,0,0,22,-10.1347,7.15221,558.46,425.704,32,0,30309,9,9,CONNECTED_NORMALLY,4,4,212.616
57,57.9,0,0,22,-6.79357,13.5968,552.784,428.273,32,0,30309,9,9,CONNECTED_NORMALLY,4,4,207.894
